00,20250401,PO2000000620
01,20250331,"Acquired - Refunds - MasterCard Signia",25.52,GBP,ASSESSMENT,356245945,0,-23018.57,GBP,20250423,E Exempt,E  ,0,0,0,20,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Miscellaneous - Not applicable - Chargebacks - Scheme Fees (Mastercard DAF)",50.53,GBP,ASSESSMENT,356245945,0,0,GBP,20250423,E Exempt,E  ,0,0,0,4,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",6.12,GBP,ASSESSMENT,356245945,0,3068.44,GBP,20250423,E Exempt,E  ,0,0,0,5,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",34.35,GBP,INTERCHANGE,356245945,0,3068.44,GBP,20250423,E Exempt,E  ,0,0,0,5,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",0.31,GBP,PROCESSING,356245945,0.0001,3068.44,GBP,20250423,E Exempt,E  ,0,0,0,5,PO2000000620,PO3021186632,WPAATLYRJE
00,20250401,PO2000065063
01,20250331,"Acquired - Refunds - MasterCard Cr Per",-45.58,CAD,INTERCHANGE,356280498,0,-3038.51,CAD,20250402,E Exempt,E  ,0,0,0,28,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",100.02,CAD,ASSESSMENT,356280498,0,34536.62,CAD,20250402,E Exempt,E  ,0,0,0,58,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",453.39,CAD,INTERCHANGE,356280498,0,34536.62,CAD,20250402,E Exempt,E  ,0,0,0,58,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",3.45,CAD,PROCESSING,356280498,0.0001,34536.62,CAD,20250402,E Exempt,E  ,0,0,0,58,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",307.67,CAD,ASSESSMENT,356280498,0,51666.29,CAD,20250402,E Exempt,E  ,0,0,0,52,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",909.6,CAD,INTERCHANGE,356280498,0,51666.29,CAD,20250402,E Exempt,E  ,0,0,0,52,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",5.17,CAD,PROCESSING,356280498,0.0001,51666.29,CAD,20250402,E Exempt,E  ,0,0,0,52,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",23.42,CAD,ASSESSMENT,356280498,0,3391.66,CAD,20250402,E Exempt,E  ,0,0,0,14,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",58.82,CAD,INTERCHANGE,356280498,0,3391.66,CAD,20250402,E Exempt,E  ,0,0,0,14,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",0.34,CAD,PROCESSING,356280498,0.0001,3391.66,CAD,20250402,E Exempt,E  ,0,0,0,14,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",376.28,CAD,ASSESSMENT,356280498,0,70664.84,CAD,20250402,E Exempt,E  ,0,0,0,76,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",812.65,CAD,INTERCHANGE,356280498,0,70664.84,CAD,20250402,E Exempt,E  ,0,0,0,76,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Per Int",7.07,CAD,PROCESSING,356280498,0.0001,70664.84,CAD,20250402,E Exempt,E  ,0,0,0,76,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"VAT",0,CAD,TAX,356280498,0,0,,20250402,E Exempt,E  ,0,0,0,,PO2000065063,,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Debit Per",34.76,CAD,ASSESSMENT,356280498,0,5641,CAD,20250402,E Exempt,E  ,0,0,0,9,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Debit Per",93.88,CAD,INTERCHANGE,356280498,0,5641,CAD,20250402,E Exempt,E  ,0,0,0,9,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Debit Per",0.56,CAD,PROCESSING,356280498,0.0001,5641,CAD,20250402,E Exempt,E  ,0,0,0,9,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Com",11.12,CAD,INTERCHANGE,356280498,0,1001.37,CAD,20250402,E Exempt,E  ,0,0,0,4,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Com",0.1,CAD,PROCESSING,356280498,0.0001,1001.37,CAD,20250402,E Exempt,E  ,0,0,0,4,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Com",87.51,CAD,ASSESSMENT,356280498,0,12726.35,CAD,20250402,E Exempt,E  ,0,0,0,5,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Com",254.53,CAD,INTERCHANGE,356280498,0,12726.35,CAD,20250402,E Exempt,E  ,0,0,0,5,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Debit MasterCard Com",1.27,CAD,PROCESSING,356280498,0.0001,12726.35,CAD,20250402,E Exempt,E  ,0,0,0,5,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Debit Per",64.84,CAD,ASSESSMENT,356280498,0,124862.13,CAD,20250402,E Exempt,E  ,0,0,0,145,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Debit Per",327.6,CAD,INTERCHANGE,356280498,0,124862.13,CAD,20250402,E Exempt,E  ,0,0,0,145,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Debit Per",12.49,CAD,PROCESSING,356280498,0.0001,124862.13,CAD,20250402,E Exempt,E  ,0,0,0,145,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Debit Per",176.55,CAD,ASSESSMENT,356280498,0,28600.98,CAD,20250402,E Exempt,E  ,0,0,0,49,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Debit Per",492.83,CAD,INTERCHANGE,356280498,0,28600.98,CAD,20250402,E Exempt,E  ,0,0,0,49,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Debit Per",2.86,CAD,PROCESSING,356280498,0.0001,28600.98,CAD,20250402,E Exempt,E  ,0,0,0,49,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"VAT",172.87,CAD,TAX,356280498,0,0,,20250402,S Standard,S  ,20,0,0,,PO2000065063,,WPAATLYHDP
01,20250331,"Acquired - Refunds - MasterCard Fleet",112.95,CAD,ASSESSMENT,356280498,0,-110608.08,CAD,20250402,E Exempt,E  ,0,0,0,15,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Refunds - MasterCard Fleet",-2152,CAD,INTERCHANGE,356280498,0,-110608.08,CAD,20250402,E Exempt,E  ,0,0,0,15,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Comm",253.87,CAD,ASSESSMENT,356280498,0,36894.65,CAD,20250402,E Exempt,E  ,0,0,0,46,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Comm",737.89,CAD,INTERCHANGE,356280498,0,36894.65,CAD,20250402,E Exempt,E  ,0,0,0,46,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Comm",3.69,CAD,PROCESSING,356280498,0.0001,36894.65,CAD,20250402,E Exempt,E  ,0,0,0,46,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Comm",73.95,CAD,ASSESSMENT,356280498,0,10643.29,CAD,20250402,E Exempt,E  ,0,0,0,51,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Comm",153.16,CAD,INTERCHANGE,356280498,0,10643.29,CAD,20250402,E Exempt,E  ,0,0,0,51,PO2000065063,PO3028682263,WPAATLYHDP
